商品ID,商品名稱,借/採,儲位,儲位庫存數,庫齡,區編,區名,館編,館名,長(cm),寬(cm),高(cm),重量(kg),(近)月銷量,(近)月-有揀貨單天數,(近)90日銷量,(近)90日-有揀貨單天數,供應商ID,供應商名稱,所屬PM,總庫存數,總庫存_迴轉天數,才數,材積別,樓層,儲位型態,大區編,大區名,儲位才數,儲位健康度,材積判斷,總才數,人工/自動,庫齡級距,重型架判斷
DBAJ12-A9006GG7F-000,【Swiss Miss】熱可可粉(28g×60包入),借,80N18020B,3,24,DBAH,沖泡/蜂蜜,DBAH65,可可粉,28,18,13,1.95,3,0,10,0,32251,三協成,謝羽玫,9,3,0.242666667,1,7F,重型層架,DB,食品飲料,39.82222222,0.073831845,小材積,0.728,人工倉,<半年,重型層架-低
DBAJ17-A9007BE8P-000,Brasilia 巴西里亞咖啡豆-極品義式風味(500g),借,80M02009B,2,36,DBAT,咖啡/濾掛,DBATDG,咖啡豆,8,12,6,0.52,6,0,19,0,11632,美味大師,謝羽玫,2,0.33,0.021333333,1,7F,AGV層架,DB,食品飲料,1.333333333,0.138666667,小材積,0.042666667,人工倉,<半年,AGV層架
DBAJ1E-A47970731-000,《Celestial Seasonings 詩尚草本》Tension Tamer輕鬆茶(43g),借,80M17049C,11,23,DBAL,茶葉/茶包,DBALAU,其他茶葉,14,7,8,0.08,2,0,4,0,27335,保灃,謝羽玫,11,5.5,0.029037037,1,7F,AGV層架,DB,食品飲料,1.333333333,0.239555556,小材積,0.319407407,人工倉,<半年,AGV層架
DBAJ2J-A76868223-000,美國 A&W 麥根沙士(355mlx12入)/箱,借,80N22019A,30,27,DBAJ,進口飲料,DBAJ9J,碳酸氣泡飲,40,13,12,4.73,20,0,90,0,26563,可聖,鍾任豐,30,1.5,0.231111111,2,7F,重型層架,DB,食品飲料,39.82222222,0.174107143,小材積,6.933333333,人工倉,<半年,重型層架-低
DBAJ2J-A900544NY-000,囍瑞BIOES【純級】Pure  冷壓 100％ 純橄欖油( 1000ml) ,借,80M40066A,13,559,DBBR,油品,DBBR1K,橄欖油,26,7,7,1.35,80,0,304,0,31517,宏常,李宗翰,514,6.43,0.047185185,1,7F,AGV層架,DB,食品飲料,5.333333333,0.456909722,小材積,0.613407407,人工倉,>=1年,AGV層架
DBAJ3R-A77383729-000,鷹牌煉乳支裝170g,借,80M28066D,7,117,DBAI,罐頭/醬料,DBAIFG,煉乳,17,7,3,0.18,16,0,76,0,29222,台灣雀巢,李宗翰,29,1.81,0.013222222,1,7F,AGV層架,DB,食品飲料,5.333333333,0.418048611,小材積,0.092555556,人工倉,<半年,AGV層架
DBAJ5I-A900I7PYV-008,Leitz 萊茲-無酒精紅酒/白酒/粉紅酒 750ml/瓶,借,80M18033A,3,81,DBAJ,進口飲料,DBAJ5I,無酒精風味飲,7,28,28,1.27,0,0,0,0,39517,旭迪,鍾任豐,3,99999,0.203259259,2,7F,AGV層架,DB,食品飲料,7.111111111,0.304666667,小材積,0.609777778,人工倉,<半年,AGV層架
DBAJ5I-A900IRO8Z-001,LUSSORY-無酒精紅酒/白酒/氣泡飲 750ml/瓶,借,80M26065B,2,3,DBAJ,進口飲料,DBAJ5I,無酒精風味飲,8,8,32,1.25,3,0,3,0,39517,旭迪,鍾任豐,2,0.67,0.075851852,1,7F,AGV層架,DB,食品飲料,5.333333333,0.412138889,小材積,0.151703704,人工倉,<半年,AGV層架
DBAJ61-A90079BJ7-000,【紐西蘭恩賜】麥蘆卡蜂蜜UMF10+ 1瓶 (250公克),借,80M07064B,9,37,DBBB,機能保健,DBBB6L,麥蘆卡蜂蜜,5,8,6,0.2,9,0,20,0,32883,特德寶,顏芳盈,9,1,0.008888889,1,7F,AGV層架,DB,食品飲料,5.333333333,0.386458333,小材積,0.08,人工倉,<半年,AGV層架
DBAJ79-A900AQ8AY-000,挪威VOSS芙絲檸檬小黃瓜風味氣泡水(375mlx12入)-時尚玻璃瓶,借,80N20002A,3,9,DBAG,礦泉水,DBAG7B,加味氣泡水,24,17,24,8.3,2,0,3,0,33558,"香港商利太有限公司		",莊竣傑,3,1.5,0.362666667,2,7F,重型層架,DB,食品飲料,39.82222222,0.087645089,小材積,1.088,人工倉,<半年,重型層架-低
DBAJ7W-A900I1PH4-000,【Minor Figures 小人物】每日燕麥奶(1000ml/瓶),借,80M16002B,1,53,DBAJ,進口飲料,DBAJ7W,燕麥飲,7,7,21,1.06,3,0,5,0,38148,幸運福,鍾任豐,1,0.33,0.038111111,1,7F,AGV層架,DB,食品飲料,1.333333333,0.26325,小材積,0.038111111,人工倉,<半年,AGV層架
DBAJ8Q-A900A53JS-000,《UCC》無糖咖啡飲料185g(30入/箱),借,80N21055A,90,2,DBAJ,進口飲料,DBAJBV,無糖咖啡,32,27,11,6.63,0,0,673,0,26985,UCC優仕,鍾任豐,1000,99999,0.352,2,7F,重型層架,DB,食品飲料,39.82222222,0.795535714,小材積,31.68,人工倉,<半年,重型層架-低
DBAJ8S-A900IIMBK-002,【TREE TOP樹頂】蜂蜜檸檬甘菊、水蜜桃鳥龍茶_2L_寶特瓶,借,80M48064A,4,18,DBAJ,進口飲料,DBAJ8S,其他茶品,11,9,31,2,15,0,62,0,40881,粉紅行銷(BABI Corp),鍾任豐,92,6.13,0.113666667,1,7F,AGV層架,DB,食品飲料,5.333333333,0.36175,小材積,0.454666667,人工倉,<半年,AGV層架
DBAJ8S-A900IJUQO-004,【貝思寶兒】綜合果茶系列-蜜桃果茶、低卡蜜桃果茶、低卡覆盆子果茶、覆盆子果茶 玻璃瓶x24 箱購,借,80N21014A,1,157,DBAJ,進口飲料,DBAJ8S,其他茶品,41,27,17,14,0,0,0,0,40881,粉紅行銷(BABI Corp),鍾任豐,2,99999,0.697,2,7F,重型層架,DB,食品飲料,39.82222222,0.152458147,小材積,0.697,人工倉,<半年,重型層架-低
DBAJ8T-A900GELSE-000,【TOMARCHIO】義大利 西西里柳橙氣泡飲 275ml,借,80M26064B,4,50,DBAJ,進口飲料,DBAJ9J,碳酸氣泡飲,21,5,5,0.5,3,0,16,0,37796,河洛,鍾任豐,4,1.33,0.019444444,1,7F,AGV層架,DB,食品飲料,5.333333333,0.240076389,小材積,0.077777778,人工倉,<半年,AGV層架
DBAJ8T-A900GFRUP-000,義大利Crodo檸檬氣泡飲330mlX24,借,80N21031B,1,92,DBAJ,進口飲料,DBAJ9J,碳酸氣泡飲,34,23,15,8.69,3,0,16,0,11001,一語堂,鍾任豐,14,4.67,0.434444444,2,7F,重型層架,DB,食品飲料,39.82222222,0.059034598,小材積,0.434444444,人工倉,<半年,重型層架-低
DBAJ8T-A900GFRUP-000,義大利Crodo檸檬氣泡飲330mlX24,借,80N24042C,3,92,DBAJ,進口飲料,DBAJ9J,碳酸氣泡飲,34,23,15,8.69,3,0,16,0,11001,一語堂,鍾任豐,14,4.67,0.434444444,2,7F,重型層架,DB,食品飲料,45.51111111,0.093168945,小材積,1.303333333,人工倉,<半年,重型層架
DBAJ8U-A900ICQI0-000,KIRIN 午後紅茶-無糖紅茶2L*6入,採,80N31019D,32,4,DBAJ,進口飲料,DBAJ8U,KIRIN麒麟,21,28,31,12.44,2,0,26,0,34827,麒麟,鍾任豐,68,34,0.675111111,2,7F,重型層架,DB,食品飲料,45.51111111,0.4746875,小材積,21.60355556,人工倉,<半年,重型層架
DBAJ8W-A900JMU7A-000,【Heartfelt 用心】核桃奶200mlx24_利樂包 箱購,借,80M38061A,1,142,DBAJ,進口飲料,DBAJ8W,堅果飲,33,15,12.5,5.21,0,0,0,0,40881,粉紅行銷(BABI Corp),鍾任豐,2,99999,0.229166667,2,7F,AGV層架,DB,食品飲料,5.333333333,0.173524306,小材積,0.229166667,人工倉,<半年,AGV層架
DBAJ92-A900HS25O-000,《UCC》無糖咖啡飲料185g(30入/箱),採,80N12050D,90,46,DBAJ,進口飲料,DBAJ92,UCC優仕,32,27,11,5.9,1657,0,3244,0,26985,UCC優仕,鍾任豐,4716,2.85,0.352,2,7F,重型層架,DB,食品飲料,45.51111111,0.69609375,小材積,31.68,人工倉,<半年,重型層架
DBAJ9B-A900G60KM-000,【Asahi】元氣爆發多得可鳴能量碳酸飲料 250ml-30入,借,80N06031D,24,16,DBAJ,進口飲料,DBAJ9B,ASAHI 朝日,30,28,15,8.32,25,0,59,0,35157,台灣朝日,鍾任豐,24,0.96,0.466666667,2,7F,重型層架,DB,食品飲料,45.51111111,0.24609375,小材積,11.2,人工倉,<半年,重型層架
DBAJ9B-A900KAPIR-000,【Asahi 朝日】三矢蘇打250ml-20入,借,80N19051E,9,3,DBAJ,進口飲料,DBAJ9B,ASAHI 朝日,27,22,14,5.6,34,0,34,0,35157,台灣朝日,鍾任豐,15,0.44,0.308,2,7F,重型層架,DB,食品飲料,45.51111111,0.148798828,小材積,2.772,人工倉,<半年,重型層架
DBAJ9B-A900KAPIR-000,【Asahi 朝日】三矢蘇打250ml-20入,借,80N19054B,1,3,DBAJ,進口飲料,DBAJ9B,ASAHI 朝日,27,22,14,5.6,34,0,34,0,35157,台灣朝日,鍾任豐,15,0.44,0.308,2,7F,重型層架,DB,食品飲料,39.82222222,0.296427641,小材積,0.308,人工倉,<半年,重型層架-低
DBAJ9J-A900JDYVX-004,生活泡沫氣泡果汁系列330mlX12入/箱  (西瓜荔枝/西瓜薄荷/西瓜百香果/西瓜鳳梨),借,80N22013B,12,290,DBAJ,進口飲料,DBAJ9J,碳酸氣泡飲,24,18,16,4.3,0,0,0,0,29198,三皇,鍾任豐,12,99999,0.256,1,7F,重型層架,DB,食品飲料,39.82222222,0.109051339,小材積,3.072,人工倉,>=半年,重型層架-低
DBAJ9J-A900JDYWY-002,生活泡沫氣泡果汁系列330mlX6入/組  (西瓜荔枝/西瓜薄荷/西瓜百香果/西瓜鳳梨),借,80N20052E,22,290,DBAJ,進口飲料,DBAJ9J,碳酸氣泡飲,12,18,16,4.3,3,0,14,0,29198,三皇,鍾任豐,31,10.33,0.128,1,7F,重型層架,DB,食品飲料,45.51111111,0.142734375,小材積,2.816,人工倉,>=半年,重型層架
DBAJ9J-A900JDYWY-004,生活泡沫氣泡果汁系列330mlX6入/組  (西瓜荔枝/西瓜薄荷/西瓜百香果/西瓜鳳梨),借,80N16014C,16,290,DBAJ,進口飲料,DBAJ9J,碳酸氣泡飲,12,18,16,4.3,2,0,15,0,29198,三皇,鍾任豐,23,11.5,0.128,1,7F,重型層架,DB,食品飲料,45.51111111,0.106035156,小材積,2.048,人工倉,>=半年,重型層架
DBAJ9J-A900K0SR4-000,山加利碳酸飲料-彈珠汽水風味 481.5 毫升(500公克),借,80M44064A,2,97,DBAJ,進口飲料,DBAJ9J,碳酸氣泡飲,21,7,7,0.52,2,0,22,0,28415,羿明,鍾任豐,26,13,0.038111111,1,7F,AGV層架,DB,食品飲料,5.333333333,0.172138889,小材積,0.076222222,人工倉,<半年,AGV層架
DBAJ9J-A900KD21U-000,Coca Cola 芬達汽水 橘子風味(160ml * 30入),採,80N30035B,2,5,DBAJ,進口飲料,DBAJ9J,碳酸氣泡飲,32,27,9.5,5.5,0,0,0,0,26564,太冠,鍾任豐,2,99999,0.304,2,7F,重型層架,DB,食品飲料,39.82222222,0.050625,小材積,0.608,人工倉,<半年,重型層架-低
DBAJ9J-A900KD24M-000,Coca Cola 芬達汽水 葡萄風味(160ml *30入),採,80N32044A,6,5,DBAJ,進口飲料,DBAJ9J,碳酸氣泡飲,32,27,9.5,5.5,0,0,0,0,26564,太冠,鍾任豐,6,99999,0.304,2,7F,重型層架,DB,食品飲料,39.82222222,0.230106027,小材積,1.824,人工倉,<半年,重型層架-低
DBAJ9J-A900KD24X-000,Coca-Cola  可口可樂(160ml * 30入),採,80N32044A,5,5,DBAJ,進口飲料,DBAJ9J,碳酸氣泡飲,32,27,9.5,5.5,0,0,0,0,26564,太冠,鍾任豐,5,99999,0.304,2,7F,重型層架,DB,食品飲料,39.82222222,0.230106027,小材積,1.52,人工倉,<半年,重型層架-低
DBAJ9Q-A900FHFAE-000,Shiny 青森丸搾蘋果汁 (1000ml*6入),採,80N31048C,56,135,DBAJ,進口飲料,DBAJ9Q,蘋果汁,28,19,27,8.82,395,0,1182,0,26564,太冠,鍾任豐,1218,3.08,0.532,2,7F,重型層架,DB,食品飲料,45.51111111,0.654609375,小材積,29.792,人工倉,<半年,重型層架
DBAJ9Q-A900ID468-000,青森農協  青連希望蘋果汁 (1Lx6入),採,80N31004B,10,121,DBAJ,進口飲料,DBAJ9Q,蘋果汁,27,18,28,8.76,498,0,989,0,26564,太冠,鍾任豐,588,1.18,0.504,2,7F,重型層架,DB,食品飲料,39.82222222,0.1265625,小材積,5.04,人工倉,<半年,重型層架-低
DBAJ9Q-A900II6DV-000,【TREE TOP樹頂】100%純蘋果汁_2L_寶特瓶,借,80M44063A,1,11,DBAJ,進口飲料,DBAJ9Q,蘋果汁,7,10,24,2.16,44,0,83,0,40881,粉紅行銷(BABI Corp),鍾任豐,7,0.16,0.062222222,1,7F,AGV層架,DB,食品飲料,5.333333333,0.133583333,小材積,0.062222222,人工倉,<半年,AGV層架
DBAJ9Q-A900IIM4Z-000,【TREE TOP樹頂】100%純蘋果汁_1L_晶鑽包,借,80N15053C,200,16,DBAJ,進口飲料,DBAJ9Q,蘋果汁,25,7,7,1.1,34,0,96,0,40881,粉紅行銷(BABI Corp),鍾任豐,306,9,0.04537037,1,7F,重型層架,DB,食品飲料,45.51111111,0.273209635,小材積,9.074074074,人工倉,<半年,重型層架
DBAJ9Y-A900H0ZHX-000,韓國【MIPPEUM美好生活】NFC 100%酸櫻桃汁70mlx100入(原廠總代理/NFC認證百分百非濃縮原汁),借,80N18053A,3,95,DBAJ,進口飲料,DBAJA3,其他蔬果汁,52,23,18,8.05,13,0,20,0,39845,蒲意生活,鍾任豐,3,0.23,0.797333333,5,7F,重型層架,DB,食品飲料,39.82222222,0.100220424,小材積,2.392,人工倉,<半年,重型層架-低
DBAJA3-A900II6GH-000,【TREE TOP樹頂】25%蔓越莓綜合果汁_2L_寶特瓶,借,80M25066A,10,46,DBAJ,進口飲料,DBAJA3,其他蔬果汁,11,9,31,2,5,0,8,0,40881,粉紅行銷(BABI Corp),鍾任豐,16,3.2,0.113666667,1,7F,AGV層架,DB,食品飲料,5.333333333,0.455458333,小材積,1.136666667,人工倉,<半年,AGV層架
DBAJA3-A900IIM1M-000,【TREE TOP樹頂】100%純柳橙汁_1L_晶鑽包,借,80N10007D,50,11,DBAJ,進口飲料,DBAJA3,其他蔬果汁,7,6,24,1.06,27,0,71,0,40881,粉紅行銷(BABI Corp),鍾任豐,333,12.33,0.037333333,1,7F,重型層架,DB,食品飲料,45.51111111,0.205681966,小材積,1.866666667,人工倉,<半年,重型層架
DBAJA3-A900J2441-000,【Vivaloe 纖薈】奇異果草莓蘆薈綜合果汁飲料500ML_寶特瓶 箱購,借,80N22017B,5,225,DBAB,飲料,DBABLX,綜合果汁,25,19,22,6.61,0,0,0,0,40881,粉紅行銷(BABI Corp),莊竣傑,10,99999,0.387037037,2,7F,重型層架,DB,食品飲料,39.82222222,0.096307664,小材積,1.935185185,人工倉,>=半年,重型層架-低
DBAJA3-A900JJPF0-000,KAGOME  野菜一日100% 綜合蔬果汁(200mlx24入),採,80N31017B,2,102,DBAJ,進口飲料,DBAJA3,其他蔬果汁,33,17,13,5.48,6,0,14,0,28083,可果美,鍾任豐,15,2.5,0.270111111,2,7F,重型層架,DB,食品飲料,39.82222222,0.081395089,小材積,0.540222222,人工倉,<半年,重型層架-低
DBAJA3-A900JV6E9-001,VITA維塔果汁1L(口味任選),借,80M09057B,4,133,DBAJ,進口飲料,DBAJA3,其他蔬果汁,9,9,25,1,8,0,8,0,11001,一語堂,鍾任豐,45,5.63,0.075,1,7F,AGV層架,DB,食品飲料,5.333333333,0.23846875,小材積,0.3,人工倉,<半年,AGV層架
DBAJA3-A900K7GP5-000,【自然思維】天然藍莓原汁350ml,借,80M10066C,1,31,DBAJ,進口飲料,DBAJA3,其他蔬果汁,6,6,20,0.62,19,0,19,0,37998,自然思維,鍾任豐,161,8.47,0.026666667,1,7F,AGV層架,DB,食品飲料,5.333333333,0.211,小材積,0.026666667,人工倉,<半年,AGV層架
DBAJA4-A900IIMQD-000,【KOH COCONUT酷椰嶼】_椰奶_1L_晶鑽包 x12 箱購,借,80N17048A,8,54,DBAJ,進口飲料,DBAJA4,椰子水,34,26,27,13.2,2,0,4,0,40881,粉紅行銷(BABI Corp),鍾任豐,8,4,0.884,2,7F,重型層架,DB,食品飲料,39.82222222,0.202299107,小材積,7.072,人工倉,<半年,重型層架-低
DBAJA5-A900HNJMM-000,Lotte樂天 水蜜桃汁(238mlx12入),借,80M35056A,2,23,DBAJ,進口飲料,DBAJA3,其他蔬果汁,27,20,9,3.34,4,0,4,0,29055,味之旅,鍾任豐,2,0.5,0.18,1,7F,AGV層架,DB,食品飲料,7.111111111,0.495125,小材積,0.36,人工倉,<半年,AGV層架
DBAJA9-A900K82F7-000,Tarami 果凍飲便利包[橘子風味] (150g),借,80M35049B,8,47,DBAJ,進口飲料,DBAJA9,即飲甜品,9,5,13,0.16,0,0,0,0,26564,太冠,鍾任豐,8,99999,0.021666667,1,7F,AGV層架,DB,食品飲料,1.333333333,0.179,小材積,0.173333333,人工倉,<半年,AGV層架
DBAJAI-A900JA0FV-000,Red Bull 紅牛白桃風味能量飲料 250ml 4入組,採,80M47021A,20,61,DBAJ,進口飲料,DBAJAI,提神飲料,10.5,10.5,13.5,1.12,15,0,31,0,38961,Red Bull,鍾任豐,20,1.33,0.055125,1,7F,AGV層架,DB,食品飲料,7.111111111,0.305539063,小材積,1.1025,人工倉,<半年,AGV層架
DBAJAI-A900JPI48-000,Red Bull 紅牛零卡能量飲料250ml 24罐/箱,採,80N30029B,4,33,DBAJ,進口飲料,DBAJAI,提神飲料,32,22,14,6.5,16,0,67,0,38961,Red Bull,鍾任豐,33,2.06,0.365037037,2,7F,重型層架,DB,食品飲料,39.82222222,0.063102679,小材積,1.460148148,人工倉,<半年,重型層架-低
DBAJAI-A900K644Z-000,Red Bull 紅牛富士蘋果風味無糖能量飲料 250ml 4罐/組,採,80M43025A,30,5,DBAJ,進口飲料,DBAJAI,提神飲料,11,11,14,0.18,18,0,26,0,38961,Red Bull,鍾任豐,34,1.89,0.062740741,1,7F,AGV層架,DB,食品飲料,7.111111111,0.64565625,小材積,1.882222222,人工倉,<半年,AGV層架
DBAJAQ-A900HAU3U-000,Binggrae 草莓牛奶 (200ml*6入),借,80M34066C,12,4,DBAJ,進口飲料,DBAJ31,調味乳,15,12,8,1.32,8,0,19,0,11496,韓華國際,鍾任豐,15,1.88,0.053333333,1,7F,AGV層架,DB,食品飲料,5.333333333,0.543722222,小材積,0.64,人工倉,<半年,AGV層架
DBAJBU-A900BPHPG-000,MILKLAB嚴選燕麥奶(1000ml),借,80M06049A,6,10,DBAJ,進口飲料,DBAJ7W,燕麥飲,9,6,21,1.08,19,0,58,0,31803,品元,鍾任豐,6,0.32,0.042,1,7F,AGV層架,DB,食品飲料,7.111111111,0.183645833,小材積,0.252,人工倉,<半年,AGV層架
DBAJBW-A900G2E34-000,【澳洲So Good】無糖杏仁飲1L/瓶,借,80M33067A,4,25,DBAJ,進口飲料,DBAJ6X,杏仁奶,6,9,20,1.05,115,0,383,0,36836,維維樂,鍾任豐,140,1.22,0.04,1,7F,AGV層架,DB,食品飲料,5.333333333,0.6775,小材積,0.16,人工倉,<半年,AGV層架
DBAJBW-A900GIOYE-000,Sanitarium So Good植物蛋白杏仁奶(無糖)1公升/瓶,借,80M34063A,15,71,DBAJ,進口飲料,DBAJ6X,杏仁奶,20,9,6,1.08,24,0,47,0,36836,維維樂,鍾任豐,15,0.63,0.04,1,7F,AGV層架,DB,食品飲料,5.333333333,0.176,小材積,0.6,人工倉,<半年,AGV層架
DBAJC2-A900K0NEA-001,【上島珈琲店】牛奶咖啡250mlx6入/組 (原味牛奶/黑糖牛奶),借,80M09049A,9,12,DBAJ,進口飲料,DBAJC2,拿鐵,20,14,13,1.73,14,0,32,0,26985,UCC優仕,鍾任豐,9,0.64,0.134814815,1,7F,AGV層架,DB,食品飲料,7.111111111,0.396875,小材積,1.213333333,人工倉,<半年,AGV層架
DBAJCP-A900J7WN7-000,【韓國KD】枳椇子風味茶-男茶500ml,借,80M09029A,100,12,DBAJ,進口飲料,DBAJCP,無糖茶,23,7,7,0.55,97,0,186,0,31858,韓麗,鍾任豐,172,1.77,0.041740741,1,7F,AGV層架,DB,食品飲料,7.111111111,0.586979167,小材積,4.174074074,人工倉,<半年,AGV層架
DBAJDD-A900KAT0I-000,【原萃】鍋煮風味麥茶寶特瓶 600ml (4入組),借,80M09056A,6,12,DBAJ,進口飲料,DBAJDD,贈品,13,13,23,2.52,0,0,0,0,15200,太古食品,鍾任豐,180,99999,0.143962963,1,7F,AGV層架,DB,食品飲料,7.111111111,0.26396875,小材積,0.863777778,人工倉,<半年,AGV層架
DBAK0B-A9007PII6-000,《日清》咚兵衛油豆腐烏龍麵 (95gx12碗/箱),借,80N20021B,25,16,DBAY,泡麵,DBAY1D,湯麵,44,30,16,1.6,207,0,543,0,12008,正暉,莊竣傑,45,0.22,0.782222222,2,7F,重型層架,DB,食品飲料,39.82222222,0.491071429,小材積,19.55555556,人工倉,<半年,重型層架-低
DBAK0E-A90051XIT-000,日本一番米(圓一)2Kg,借,80N44051C,10,51,DBBY,米/食材,DBBY0L,白米,18,10,20,2.03,24,0,57,0,10627,聯米,李宗翰,13,0.54,0.133333333,1,7F,重型層架,DB,食品飲料,45.51111111,0.135029297,小材積,1.333333333,人工倉,<半年,重型層架
DBAK0H-A900HP6W9-000,Pasta Cocco義大利寬扁麵500g,借,80M32006B,7,186,DBBY,米/食材,DBBY2A,義大利麵,34,3,12,0.53,3,0,3,0,28496,康萊爾,李宗翰,7,2.33,0.045333333,1,7F,AGV層架,DB,食品飲料,1.333333333,0.349111111,小材積,0.317333333,人工倉,>=半年,AGV層架
DBAK0J-A900AQR87-000,Coppola無加糖蔬菜番茄麵醬350G,借,80M12056C,21,38,DBAI,罐頭/醬料,DBAIFP,義大利麵醬,12,7,7,0.52,6,0,19,0,12385,廣紘,李宗翰,23,3.83,0.021777778,1,7F,AGV層架,DB,食品飲料,1.333333333,0.943333333,小材積,0.457333333,人工倉,<半年,AGV層架
DBAK0J-A900AQRP5-000,Coppola起司松子青醬180G,借,80M13058C,27,38,DBAI,罐頭/醬料,DBAIFP,義大利麵醬,7,7,9,0.31,8,0,17,0,12385,廣紘,李宗翰,27,3.38,0.016333333,1,7F,AGV層架,DB,食品飲料,5.333333333,0.329756076,小材積,0.441,人工倉,<半年,AGV層架
DBAK0J-A900GYEB9-000,Coppola 無加糖蘑菇番茄麵醬 180g,借,80M12056C,36,38,DBAI,罐頭/醬料,DBAIFP,義大利麵醬,9,9,7,0.32,0,0,0,0,12385,廣紘,李宗翰,36,99999,0.021,1,7F,AGV層架,DB,食品飲料,1.333333333,0.943333333,小材積,0.756,人工倉,<半年,AGV層架
DBAK0L-A59812430-000,《DE CECCO》得科義大利麵-斜管N.41(500g),借,80M12067E,24,16,DBBY,米/食材,DBBY2A,義大利麵,28,15,7,0.55,2,0,7,0,27105,聯馥,李宗翰,24,12,0.108888889,1,7F,AGV層架,DB,食品飲料,5.333333333,0.962222222,小材積,2.613333333,人工倉,<半年,AGV層架
DBAK0Q-A9005CRBN-000,細滑花生醬(500g),借,80M49056C,6,37,DBAI,罐頭/醬料,DBAI8Q,花生醬,2,8,12,0.55,5,0,11,0,11632,美味大師,李宗翰,6,1.2,0.007111111,1,7F,AGV層架,DB,食品飲料,1.333333333,0.7535,小材積,0.042666667,人工倉,<半年,AGV層架
DBAK0Q-A9008BVCK-000,"Mackays 	蘇格蘭梅凱藍莓黑醋栗果醬 340g",借,80M18060C,11,148,DBAI,罐頭/醬料,DBAI3V,水果果醬,11,6,6,0.54,5,0,8,0,11001,一語堂,李宗翰,11,2.2,0.014666667,1,7F,AGV層架,DB,食品飲料,5.333333333,0.098708333,小材積,0.161333333,人工倉,<半年,AGV層架
DBAK0Q-A900AV59R-000,盛美家藍莓果醬340g,借,80M17062C,2,118,DBAI,罐頭/醬料,DBAI3V,水果果醬,6,6,12,0.52,8,0,9,0,30595,欣新網,李宗翰,2,0.25,0.016,1,7F,AGV層架,DB,食品飲料,5.333333333,0.273472222,小材積,0.032,人工倉,<半年,AGV層架
DBAK0Q-A900C8WGS-000,Darbo 70%果肉森林莓果果醬 200g,借,80M15057A,11,150,DBAI,罐頭/醬料,DBAI3V,水果果醬,7,6,9,0.37,0,0,0,0,12385,廣紘,李宗翰,11,99999,0.014,1,7F,AGV層架,DB,食品飲料,5.333333333,0.203180556,小材積,0.154,人工倉,<半年,AGV層架
DBAK0Q-A900C8WK8-000,Darbo 70%果肉杏桃果醬 200g,借,80M28061B,7,219,DBAI,罐頭/醬料,DBAI3V,水果果醬,6,6,9,0.37,2,0,3,0,12385,廣紘,李宗翰,7,3.5,0.012,1,7F,AGV層架,DB,食品飲料,5.333333333,0.4844375,小材積,0.084,人工倉,>=半年,AGV層架
DBAK0Q-A900G2EFH-000, 義大利Zuegg櫻桃果醬,借,80M20063C,11,146,DBAI,罐頭/醬料,DBAI3V,水果果醬,8,8,10,0.54,0,0,0,0,28496,康萊爾,李宗翰,11,99999,0.023703704,1,7F,AGV層架,DB,食品飲料,5.333333333,0.084305556,小材積,0.260740741,人工倉,<半年,AGV層架
DBAK0Q-A900IIG8N-002,【STONEWALL KITCHEN】 草莓蘋果、綜合苺果醬 五口味任選 340g,借,80M17066C,11,129,DBAI,罐頭/醬料,DBAI3V,水果果醬,10,6,6,0.58,0,0,0,0,40881,粉紅行銷(BABI Corp),李宗翰,11,99999,0.013333333,1,7F,AGV層架,DB,食品飲料,5.333333333,0.209680556,小材積,0.146666667,人工倉,<半年,AGV層架
DBAK0X-A61595527-000,日本《House》爪哇咖哩塊-業務用(1kg),借,80M33061C,5,118,DBAI,罐頭/醬料,DBAIB1,其他醬料,22,12,4,1.04,1,0,4,0,11488,天廚,李宗翰,5,5,0.039111111,1,7F,AGV層架,DB,食品飲料,5.333333333,0.235572917,小材積,0.195555556,人工倉,<半年,AGV層架
DBAK0X-A90053PZT-000,日本House Foods爪哇咖哩塊(辣)(185g),借,80M11061B,24,107,DBAI,罐頭/醬料,DBAIB1,其他醬料,10,20,3,0.21,10,0,33,0,11488,天廚,李宗翰,25,2.5,0.022222222,1,7F,AGV層架,DB,食品飲料,5.333333333,0.3415,小材積,0.533333333,人工倉,<半年,AGV層架
DBAK0X-A9006MDWY-000,哈奇日式咖哩粉(中辛)200g,借,80M36020B,3,64,DBAI,罐頭/醬料,DBAI7P,其他調味品,20,13,6,0.21,3,0,8,0,28415,羿明,李宗翰,16,5.33,0.057777778,1,7F,AGV層架,DB,食品飲料,1.333333333,0.1465,小材積,0.173333333,人工倉,<半年,AGV層架
DBAK0Y-A900AM17R-000,MAK NYONYA南洋素咖哩風味即煮醬200g,借,80M52063C,12,150,DBBY,米/食材,DBBY2H,咖哩包/塊,16,1,20,0.22,0,0,0,0,12385,廣紘,李宗翰,12,99999,0.011851852,1,7F,AGV層架,DB,食品飲料,5.333333333,0.124416667,小材積,0.142222222,人工倉,<半年,AGV層架
DBAK0Y-A900G57QC-000,釜飯調味料-?仔魚風味 (180g),借,80M36050B,2,108,DBBY,米/食材,DBBY0Y,其他即食調理,13,2,16,0.21,0,0,3,0,26564,太冠,李宗翰,2,99999,0.015407407,1,7F,AGV層架,DB,食品飲料,1.333333333,0.338333333,小材積,0.030814815,人工倉,<半年,AGV層架
